"Time","Mur_Temp_toit_1.mean","Mur_Temp_toit_2.mean","Mur_Temp_toit_3.mean"
"2024-01-31-00",10.0083333333333,16.4783333333333,19.8591666666667
"2024-01-31-01",9.65333333333333,16.2991666666667,19.755
"2024-01-31-02",9.28083333333333,16.0658333333333,19.6566666666667
"2024-01-31-03",9.02916666666667,15.9175,19.5841666666667
"2024-01-31-04",8.72916666666667,15.76,19.4933333333333
"2024-01-31-05",8.48333333333333,15.6058333333333,19.4108333333333
"2024-01-31-06",8.25666666666667,15.4608333333333,19.33
"2024-01-31-07",8.11833333333333,15.3725,19.2733333333333
"2024-01-31-08",8.2125,15.3433333333333,19.225
"2024-01-31-09",8.5775,15.41,19.2225
"2024-01-31-10",9.20166666666667,15.5891666666667,19.24
"2024-01-31-11",10.0725,15.8841666666667,19.2783333333333
"2024-01-31-12",11.1158333333333,16.2625,19.355
"2024-01-31-13",12.0733333333333,16.6125,19.4433333333333
"2024-01-31-14",13.4158333333333,17.1508333333333,19.5866666666667
"2024-01-31-15",14.0525,17.4725,19.7075
"2024-01-31-16",14.13,17.6333333333333,19.785
"2024-01-31-17",13.7183333333333,17.6075,19.8466666666667
"2024-01-31-18",12.8966666666667,17.3983333333333,19.835
"2024-01-31-19",12.1441666666667,17.1608333333333,19.8233333333333
"2024-01-31-20",11.4641666666667,16.9166666666667,19.7825
"2024-01-31-21",10.9166666666667,16.7058333333333,19.7283333333333
"2024-01-31-22",10.4133333333333,16.5,19.675
"2024-01-31-23",9.99083333333333,16.3083333333333,19.6033333333333
"2024-02-01-00",9.60916666666667,16.0775,19.5333333333333
"2024-02-01-01",9.2425,15.925,19.4666666666667
"2024-02-01-02",8.98583333333333,15.7775,19.3791666666667
"2024-02-01-03",8.69583333333333,15.6216666666667,19.325
"2024-02-01-04",8.47833333333333,15.4891666666667,19.2525
"2024-02-01-05",8.405,15.4058333333333,19.2075
"2024-02-01-06",8.42916666666667,15.385,19.1633333333333
"2024-02-01-07",8.48,15.3483333333333,19.1225
"2024-02-01-08",8.5575,15.3591666666667,19.125
"2024-02-01-09",8.82833333333333,15.4333333333333,19.1791666666667
"2024-02-01-10",9.45833333333333,15.6733333333333,19.2966666666667
"2024-02-01-11",10.125,15.9733333333333,19.4441666666667
"2024-02-01-12",11.0191666666667,16.3358333333333,19.6233333333333
"2024-02-01-13",11.795,16.7233333333333,19.8041666666667
"2024-02-01-14",12.6191666666667,17.1066666666667,20.0016666666667
"2024-02-01-15",13.325,17.485,20.1708333333333
"2024-02-01-16",13.7733333333333,17.8025,20.3566666666667
"2024-02-01-17",13.715,17.9325,20.5016666666667
"2024-02-01-18",13.4516666666667,17.9575,20.6158333333333
"2024-02-01-19",13.0825,17.9616666666667,20.7183333333333
"2024-02-01-20",12.5366666666667,17.8508333333333,20.8
"2024-02-01-21",12.1216666666667,17.7575,20.8625
"2024-02-01-22",11.8558333333333,17.7066666666667,20.9333333333333
"2024-02-01-23",11.5208333333333,17.6375,20.9808333333333
"2024-02-02-00",11.4641666666667,17.6141666666667,21.0175
"2024-02-02-01",11.5716666666667,17.6608333333333,21.0683333333333
"2024-02-02-02",11.7125,17.7208333333333,21.1033333333333
"2024-02-02-03",11.8066666666667,17.7841666666667,21.1566666666667
"2024-02-02-04",11.8558333333333,17.8291666666667,21.1841666666667
"2024-02-02-05",11.6041666666667,17.77,21.2141666666667
"2024-02-02-06",11.2925,17.6916666666667,21.2133333333333
"2024-02-02-07",11.0133333333333,17.6075,21.235
"2024-02-02-08",10.9,17.56,21.2466666666667
"2024-02-02-09",11.5158333333333,17.7425,21.2858333333333
"2024-02-02-10",12.2283333333333,17.9866666666667,21.3383333333333
"2024-02-02-11",13.4191666666667,18.41,21.4375
"2024-02-02-12",14.7216666666667,18.9066666666667,21.5725
"2024-02-02-13",15.8,19.3508333333333,21.6991666666667
"2024-02-02-14",16.5325,19.7341666666667,21.8591666666667
"2024-02-02-15",17.0341666666667,20.045,22.02
"2024-02-02-16",17.0208333333333,20.1816666666667,22.125
"2024-02-02-17",16.655,20.1666666666667,22.2016666666667
"2024-02-02-18",15.7816666666667,19.9491666666667,22.2091666666667
"2024-02-02-19",14.9425,19.7008333333333,22.1891666666667
"2024-02-02-20",14.4475,19.4908333333333,22.1441666666667
"2024-02-02-21",13.8108333333333,19.2491666666667,22.075
"2024-02-02-22",13.1866666666667,18.9658333333333,21.98
"2024-02-02-23",12.6275,18.7266666666667,21.8858333333333
"2024-02-03-00",12.1916666666667,18.505,21.7983333333333
"2024-02-03-01",11.7083333333333,18.2641666666667,21.6933333333333
"2024-02-03-02",11.2983333333333,18.0633333333333,21.5875
"2024-02-03-03",10.9058333333333,17.8691666666667,21.5066666666667
"2024-02-03-04",10.5625,17.6708333333333,21.4158333333333
"2024-02-03-05",10.2075,17.5,21.345
"2024-02-03-06",10.0591666666667,17.3641666666667,21.2783333333333
"2024-02-03-07",9.83166666666667,17.2291666666667,21.2325
"2024-02-03-08",9.63833333333333,17.1508333333333,21.185
"2024-02-03-09",9.755,17.125,21.1725
"2024-02-03-10",10.47,17.3183333333333,21.1775
"2024-02-03-11",12.09,17.8241666666667,21.2633333333333
"2024-02-03-12",13.6016666666667,18.3716666666667,21.3733333333333
"2024-02-03-13",14.9083333333333,18.9016666666667,21.525
"2024-02-03-14",16.0641666666667,19.4125,21.6975
"2024-02-03-15",16.885,19.8225,21.8433333333333
"2024-02-03-16",17.0208333333333,20.0358333333333,21.9825
"2024-02-03-17",16.7025,20.0775,22.07
"2024-02-03-18",15.8541666666667,19.8741666666667,22.09
"2024-02-03-19",14.8975,19.595,22.0516666666667
"2024-02-03-20",14.025,19.2925,21.9858333333333
"2024-02-03-21",13.245,18.9916666666667,21.9166666666667
"2024-02-03-22",12.5558333333333,18.6758333333333,21.8216666666667
"2024-02-03-23",12.0591666666667,18.4416666666667,21.7241666666667
"2024-02-04-00",11.56,18.1958333333333,21.615
"2024-02-04-01",11.1058333333333,17.9441666666667,21.5016666666667
"2024-02-04-02",10.6925,17.7033333333333,21.4008333333333
"2024-02-04-03",10.3716666666667,17.5366666666667,21.3033333333333
"2024-02-04-04",10.3025,17.4225,21.2233333333333
"2024-02-04-05",10.4708333333333,17.4033333333333,21.1775
"2024-02-04-06",10.5766666666667,17.4016666666667,21.1383333333333
"2024-02-04-07",10.7116666666667,17.4425,21.1316666666667
"2024-02-04-08",10.9291666666667,17.4733333333333,21.1225
"2024-02-04-09",10.9825,17.4841666666667,21.13
"2024-02-04-10",11.1975,17.5741666666667,21.1483333333333
"2024-02-04-11",11.3158333333333,17.5983333333333,21.1625
"2024-02-04-12",11.48,17.6975,21.1833333333333
"2024-02-04-13",11.665,17.7658333333333,21.2291666666667
"2024-02-04-14",11.81,17.8433333333333,21.2458333333333
"2024-02-04-15",12.0033333333333,17.9591666666667,21.2866666666667
"2024-02-04-16",11.98,17.9633333333333,21.3216666666667
"2024-02-04-17",11.9216666666667,17.9658333333333,21.3375
"2024-02-04-18",11.9525,17.9941666666667,21.3775
"2024-02-04-19",11.9275,18.0175,21.4025
"2024-02-04-20",11.9141666666667,18.0133333333333,21.4108333333333
"2024-02-04-21",11.9,18.0275,21.435
"2024-02-04-22",11.7166666666667,17.98,21.4375
"2024-02-04-23",11.715,17.9675,21.4475
"2024-02-05-00",11.7066666666667,17.9783333333333,21.4525
"2024-02-05-01",11.645,17.9808333333333,21.4666666666667
"2024-02-05-02",11.6266666666667,17.985,21.4716666666667
"2024-02-05-03",11.4966666666667,17.9508333333333,21.4858333333333
"2024-02-05-04",11.4466666666667,17.9241666666667,21.4683333333333
"2024-02-05-05",11.3558333333333,17.88,21.4641666666667
"2024-02-05-06",11.2766666666667,17.8491666666667,21.4791666666667
"2024-02-05-07",11.1891666666667,17.82,21.4608333333333
"2024-02-05-08",11.1225,17.7908333333333,21.47
"2024-02-05-09",11.0925,17.7841666666667,21.415
"2024-02-05-10",11.0633333333333,17.7208333333333,21.32
"2024-02-05-11",11.0708333333333,17.6866666666667,21.2058333333333
"2024-02-05-12",11.4183333333333,17.7275,21.155
"2024-02-05-13",11.8866666666667,17.8166666666667,21.0975
"2024-02-05-14",12.6516666666667,18.05,21.1175
"2024-02-05-15",13.2625,18.2716666666667,21.1575
"2024-02-05-16",13.4566666666667,18.3666666666667,21.1858333333333
"2024-02-05-17",13.1666666666667,18.3225,21.1933333333333
"2024-02-05-18",12.5258333333333,18.1291666666667,21.1075
"2024-02-05-19",12,17.9225,21.0175
"2024-02-05-20",11.475,17.6858333333333,20.8966666666667
"2024-02-05-21",10.9983333333333,17.4575,20.7566666666667
"2024-02-05-22",10.5858333333333,17.1958333333333,20.6433333333333
"2024-02-05-23",10.1391666666667,16.9575,20.5066666666667
"2024-02-06-00",9.7525,16.7383333333333,20.365
"2024-02-06-01",9.44333333333333,16.5408333333333,20.2458333333333
"2024-02-06-02",8.93666666666667,16.275,20.1025
"2024-02-06-03",8.49833333333333,16.0391666666667,19.9825
"2024-02-06-04",8.0825,15.815,19.8725
"2024-02-06-05",7.8525,15.6558333333333,19.7716666666667
"2024-02-06-06",7.8625,15.5783333333333,19.71
"2024-02-06-07",7.76416666666667,15.4858333333333,19.6291666666667
"2024-02-06-08",7.7175,15.42,19.5616666666667
"2024-02-06-09",7.97583333333333,15.4491666666667,19.5325
"2024-02-06-10",8.37416666666667,15.5633333333333,19.5391666666667
"2024-02-06-11",8.67,15.6233333333333,19.485
"2024-02-06-12",9.52583333333333,15.85,19.475
"2024-02-06-13",11.0658333333333,16.3575,19.5241666666667
"2024-02-06-14",12.5116666666667,16.8683333333333,19.5941666666667
"2024-02-06-15",13.58,17.3008333333333,19.6825
"2024-02-06-16",13.9116666666667,17.5183333333333,19.7883333333333
"2024-02-06-17",13.6283333333333,17.5516666666667,19.8208333333333
"2024-02-06-18",12.975,17.4083333333333,19.8533333333333
"2024-02-06-19",12.4158333333333,17.2375,19.885
"2024-02-06-20",11.71,17.05,19.8883333333333
"2024-02-06-21",11.0908333333333,16.8366666666667,19.8608333333333
"2024-02-06-22",10.8933333333333,16.7141666666667,19.8575
"2024-02-06-23",10.9883333333333,16.715,19.8325
"2024-02-07-00",11.0375,16.7591666666667,19.8241666666667
"2024-02-07-01",11.1366666666667,16.7308333333333,19.805
"2024-02-07-02",11.2066666666667,16.73,19.7966666666667
"2024-02-07-03",11.2391666666667,16.7066666666667,19.7716666666667
"2024-02-07-04",11.2991666666667,16.7416666666667,19.7575
"2024-02-07-05",11.3416666666667,16.755,19.7525
"2024-02-07-06",11.3241666666667,16.755,19.7475
"2024-02-07-07",11.3325,16.7333333333333,19.7475
"2024-02-07-08",11.3383333333333,16.755,19.7583333333333
"2024-02-07-09",11.4016666666667,16.7816666666667,19.7625
"2024-02-07-10",11.8683333333333,16.9208333333333,19.8158333333333
"2024-02-07-11",13.1025,17.3358333333333,19.8975
"2024-02-07-12",14.0908333333333,17.7108333333333,20.0108333333333
"2024-02-07-13",15.0125,18.1025,20.1558333333333
"2024-02-07-14",15.795,18.4908333333333,20.2983333333333
"2024-02-07-15",16.2208333333333,18.7575,20.4541666666667
"2024-02-07-16",16.3575,18.925,20.5825
"2024-02-07-17",15.9516666666667,18.9291666666667,20.6425
"2024-02-07-18",15.4533333333333,18.8116666666667,20.6558333333333
"2024-02-07-19",14.9025,18.6383333333333,20.6325
"2024-02-07-20",14.5575,18.5175,20.6033333333333
"2024-02-07-21",14.29,18.3908333333333,20.5533333333333
"2024-02-07-22",13.9608333333333,18.2391666666667,20.4975
"2024-02-07-23",13.7366666666667,18.1291666666667,20.455
"2024-02-08-00",13.5658333333333,18.0125,20.3891666666667
"2024-02-08-01",13.4075,17.9241666666667,20.345
"2024-02-08-02",13.3025,17.8433333333333,20.2925
"2024-02-08-03",13.2208333333333,17.7725,20.2308333333333
"2024-02-08-04",13.0658333333333,17.6958333333333,20.1775
"2024-02-08-05",12.8475,17.5875,20.1116666666667
"2024-02-08-06",12.7358333333333,17.4816666666667,20.0716666666667
"2024-02-08-07",12.7008333333333,17.4375,20.0116666666667
"2024-02-08-08",12.7391666666667,17.4225,19.9725
"2024-02-08-09",12.91,17.4633333333333,20.0125
"2024-02-08-10",13.2391666666667,17.5941666666667,20.1391666666667
"2024-02-08-11",14.1716666666667,17.9558333333333,20.3341666666667
"2024-02-08-12",15.0783333333333,18.3625,20.5441666666667
"2024-02-08-13",16.0125,18.8075,20.8025
"2024-02-08-14",16.7633333333333,19.235,21.0166666666667
"2024-02-08-15",17.5358333333333,19.6658333333333,21.3058333333333
"2024-02-08-16",17.8225,19.96,21.5133333333333
"2024-02-08-17",17.5416666666667,20.07,21.7225
"2024-02-08-18",16.96,20.0108333333333,21.7941666666667
"2024-02-08-19",16.4291666666667,19.9075,21.8991666666667
"2024-02-08-20",16.2991666666667,19.9175,21.9741666666667
"2024-02-08-21",16.5825,20.0358333333333,22.0766666666667
"2024-02-08-22",17.625,20.4125,22.2091666666667
"2024-02-08-23",18.1225,20.6491666666667,22.3108333333333
"2024-02-09-00",18.5158333333333,20.8541666666667,22.3733333333333
"2024-02-09-01",18.3858333333333,20.905,22.4483333333333
"2024-02-09-02",17.8433333333333,20.7916666666667,22.4908333333333
"2024-02-09-03",17.6783333333333,20.78,22.5391666666667
"2024-02-09-04",17.4916666666667,20.7575,22.5816666666667
"2024-02-09-05",17.28,20.6933333333333,22.6116666666667
"2024-02-09-06",17.0166666666667,20.6191666666667,22.62
"2024-02-09-07",16.7791666666667,20.565,22.6308333333333
"2024-02-09-08",16.6716666666667,20.5166666666667,22.6458333333333
"2024-02-09-09",16.6691666666667,20.5058333333333,22.6516666666667
"2024-02-09-10",16.8416666666667,20.5691666666667,22.6741666666667
"2024-02-09-11",16.8883333333333,20.6016666666667,22.7141666666667
"2024-02-09-12",16.895,20.6058333333333,22.725
"2024-02-09-13",17.0308333333333,20.6541666666667,22.7516666666667
"2024-02-09-14",17.1216666666667,20.6975,22.7541666666667
"2024-02-09-15",17.1283333333333,20.7108333333333,22.7558333333333
"2024-02-09-16",17.0525,20.7066666666667,22.7925
"2024-02-09-17",16.9908333333333,20.6866666666667,22.7908333333333
"2024-02-09-18",16.9091666666667,20.6933333333333,22.8125
"2024-02-09-19",16.7858333333333,20.6583333333333,22.8416666666667
"2024-02-09-20",16.7041666666667,20.6525,22.8866666666667
"2024-02-09-21",16.47,20.6016666666667,22.9258333333333
"2024-02-09-22",16.3725,20.575,22.9591666666667
"2024-02-09-23",15.9966666666667,20.4866666666667,22.9691666666667
"2024-02-10-00",15.4358333333333,20.315,22.9658333333333
"2024-02-10-01",15.1266666666667,20.2116666666667,22.9733333333333
"2024-02-10-02",14.8183333333333,20.0916666666667,22.965
"2024-02-10-03",14.6766666666667,20.0591666666667,22.9891666666667
"2024-02-10-04",14.5641666666667,19.9966666666667,22.9833333333333
"2024-02-10-05",14.6075,20.0075,22.9925
"2024-02-10-06",14.5308333333333,19.9733333333333,22.98
"2024-02-10-07",14.4308333333333,19.9333333333333,22.9708333333333
"2024-02-10-08",14.4116666666667,19.9133333333333,22.965
"2024-02-10-09",14.5308333333333,19.93,22.9741666666667
"2024-02-10-10",14.945,20.0616666666667,22.9675
"2024-02-10-11",15.4141666666667,20.2166666666667,22.9933333333333
"2024-02-10-12",15.6583333333333,20.3291666666667,23.0266666666667
"2024-02-10-13",15.86,20.4083333333333,23.0375
"2024-02-10-14",16.1683333333333,20.5416666666667,23.0666666666667
"2024-02-10-15",16.2558333333333,20.6125,23.1066666666667
"2024-02-10-16",16.34,20.6516666666667,23.1425
"2024-02-10-17",16.2883333333333,20.6766666666667,23.1425
"2024-02-10-18",15.7425,20.5366666666667,23.145
"2024-02-10-19",14.5725,20.1508333333333,23.1066666666667
"2024-02-10-20",13.9375,19.9241666666667,23.0558333333333
"2024-02-10-21",13.5883333333333,19.7858333333333,23.0191666666667
"2024-02-10-22",13.3025,19.6241666666667,22.985
"2024-02-10-23",13.1866666666667,19.53,22.9566666666667
"2024-02-11-00",13.1375,19.4766666666667,22.9216666666667
"2024-02-11-01",13.0858333333333,19.4308333333333,22.8858333333333
"2024-02-11-02",13.0825,19.3858333333333,22.8625
"2024-02-11-03",12.9891666666667,19.36,22.835
"2024-02-11-04",12.8966666666667,19.2833333333333,22.7858333333333
"2024-02-11-05",12.7433333333333,19.2241666666667,22.76
"2024-02-11-06",12.6608333333333,19.1725,22.7241666666667
"2024-02-11-07",12.5633333333333,19.1241666666667,22.69
"2024-02-11-08",12.6141666666667,19.1016666666667,22.665
"2024-02-11-09",12.7475,19.1291666666667,22.63
"2024-02-11-10",13.09,19.2208333333333,22.6391666666667
"2024-02-11-11",13.615,19.3816666666667,22.6608333333333
"2024-02-11-12",13.945,19.4883333333333,22.6725
"2024-02-11-13",14.5725,19.7133333333333,22.7141666666667
"2024-02-11-14",15.0466666666667,19.9083333333333,22.7683333333333
"2024-02-11-15",15.535,20.1291666666667,22.8325
"2024-02-11-16",15.555,20.1891666666667,22.8791666666667
"2024-02-11-17",15.4225,20.2083333333333,22.9083333333333
"2024-02-11-18",14.9583333333333,20.0866666666667,22.9133333333333
"2024-02-11-19",14.5175,19.9666666666667,22.9266666666667
"2024-02-11-20",14.3775,19.9166666666667,22.9483333333333
"2024-02-11-21",14.2358333333333,19.86,22.955
"2024-02-11-22",14.045,19.7983333333333,22.9541666666667
"2024-02-11-23",13.93,19.76,22.96
"2024-02-12-00",13.84,19.7258333333333,22.95
"2024-02-12-01",13.73,19.68,22.9275
"2024-02-12-02",13.5658333333333,19.6225,22.9308333333333
"2024-02-12-03",13.2558333333333,19.5025,22.8991666666667
"2024-02-12-04",13.19,19.4583333333333,22.875
"2024-02-12-05",13.2025,19.4558333333333,22.8708333333333
"2024-02-12-06",13.2258333333333,19.4358333333333,22.855
"2024-02-12-07",13.2016666666667,19.4166666666667,22.8525
"2024-02-12-08",13.1833333333333,19.3908333333333,22.8358333333333
"2024-02-12-09",13.2916666666667,19.3958333333333,22.7508333333333
"2024-02-12-10",13.73,19.4808333333333,22.6375
"2024-02-12-11",14.4758333333333,19.6508333333333,22.5116666666667
"2024-02-12-12",15.0116666666667,19.76,22.4208333333333
"2024-02-12-13",15.5766666666667,19.9025,22.3175
"2024-02-12-14",15.9683333333333,19.9875,22.2125
"2024-02-12-15",16.0491666666667,19.98,22.1166666666667
"2024-02-12-16",16.2475,20.0041666666667,22.0183333333333
"2024-02-12-17",15.9675,19.8725,21.9175
"2024-02-12-18",15.5516666666667,19.6858333333333,21.8025
"2024-02-12-19",14.9375,19.405,21.6391666666667
"2024-02-12-20",14.285,19.0941666666667,21.4683333333333
"2024-02-12-21",13.5383333333333,18.7391666666667,21.295
"2024-02-12-22",12.98,18.4058333333333,21.1208333333333
"2024-02-12-23",12.4475,18.1033333333333,20.945
"2024-02-13-00",11.9016666666667,17.8133333333333,20.7691666666667
"2024-02-13-01",11.4183333333333,17.5283333333333,20.5991666666667
"2024-02-13-02",11.14,17.2841666666667,20.4325
"2024-02-13-03",10.8291666666667,17.055,20.26
"2024-02-13-04",10.4441666666667,16.8483333333333,20.0975
"2024-02-13-05",10.1216666666667,16.5808333333333,19.9491666666667
"2024-02-13-06",9.85916666666667,16.3816666666667,19.8008333333333
"2024-02-13-07",9.62,16.2275,19.6708333333333
"2024-02-13-08",9.525,16.0783333333333,19.5416666666667
"2024-02-13-09",9.86083333333333,16.1008333333333,19.4675
"2024-02-13-10",10.7441666666667,16.2825,19.4058333333333
"2024-02-13-11",12.2175,16.7383333333333,19.44
"2024-02-13-12",13.6716666666667,17.2175,19.4933333333333
