"Time","Mur_Temp_sud_1.mean","Mur_Temp_sud_2.mean","Mur_Temp_sud_3.mean"
"2024-02-02-02",16.8991666666667,15.0308333333333,13.2733333333333
"2024-02-02-03",16.845,14.975,13.2475
"2024-02-02-04",16.8033333333333,14.9475,13.2041666666667
"2024-02-02-05",16.765,14.8866666666667,13.1175
"2024-02-02-06",16.7158333333333,14.8,12.97
"2024-02-02-07",16.6591666666667,14.7016666666667,12.7866666666667
"2024-02-02-08",16.5716666666667,14.5766666666667,12.6208333333333
"2024-02-02-09",16.5225,14.4691666666667,12.5525
"2024-02-02-10",16.4975,14.485,12.73
"2024-02-02-11",16.505,14.5933333333333,13.1941666666667
"2024-02-02-12",16.6825,15.1725,15.0125
"2024-02-02-13",17.2783333333333,16.4433333333333,17.6316666666667
"2024-02-02-14",18.1358333333333,18.0125,20.075
"2024-02-02-15",19.15,19.5383333333333,21.865
"2024-02-02-16",20.1225,20.725,22.6591666666667
"2024-02-02-17",20.8991666666667,21.38,22.5433333333333
"2024-02-02-18",21.375,21.575,21.9275
"2024-02-02-19",21.5833333333333,21.4366666666667,21.1433333333333
"2024-02-02-20",21.5375,21.1275,20.385
"2024-02-02-21",21.3566666666667,20.7216666666667,19.675
"2024-02-02-22",21.0816666666667,20.2691666666667,18.9991666666667
"2024-02-02-23",20.7616666666667,19.8075,18.3525
"2024-02-03-00",20.395,19.3091666666667,17.7341666666667
"2024-02-03-01",20.0241666666667,18.8191666666667,17.1425
"2024-02-03-02",19.6483333333333,18.3466666666667,16.5758333333333
"2024-02-03-03",19.2833333333333,17.8725,16.035
"2024-02-03-04",18.9433333333333,17.4341666666667,15.5208333333333
"2024-02-03-05",18.615,17.0075,15.04
"2024-02-03-06",18.2983333333333,16.595,14.5766666666667
"2024-02-03-07",18,16.2158333333333,14.1433333333333
"2024-02-03-08",17.7125,15.8525,13.7491666666667
"2024-02-03-09",17.4625,15.5291666666667,13.4116666666667
"2024-02-03-10",17.2341666666667,15.2641666666667,13.2133333333333
"2024-02-03-11",17.1116666666667,15.1508333333333,13.4816666666667
"2024-02-03-12",17.2058333333333,15.67,15.4883333333333
"2024-02-03-13",17.6641666666667,16.9433333333333,18.2675
"2024-02-03-14",18.5141666666667,18.565,20.8583333333333
"2024-02-03-15",19.6,20.2025,22.9291666666667
"2024-02-03-16",20.7016666666667,21.6183333333333,24.2583333333333
"2024-02-03-17",21.6208333333333,22.5666666666667,24.48
"2024-02-03-18",22.2491666666667,22.8783333333333,23.7058333333333
"2024-02-03-19",22.52,22.7266666666667,22.7066666666667
"2024-02-03-20",22.48,22.3283333333333,21.7258333333333
"2024-02-03-21",22.26,21.8283333333333,20.8208333333333
"2024-02-03-22",21.9266666666667,21.2625,19.975
"2024-02-03-23",21.5225,20.6808333333333,19.1966666666667
"2024-02-04-00",21.0866666666667,20.0816666666667,18.4508333333333
"2024-02-04-01",20.6383333333333,19.5016666666667,17.7566666666667
"2024-02-04-02",20.1766666666667,18.9233333333333,17.1008333333333
"2024-02-04-03",19.7341666666667,18.3666666666667,16.4658333333333
"2024-02-04-04",19.3291666666667,17.8491666666667,15.9125
"2024-02-04-05",18.95,17.4033333333333,15.515
"2024-02-04-06",18.6233333333333,17.0375,15.1891666666667
"2024-02-04-07",18.3475,16.7166666666667,14.895
"2024-02-04-08",18.1108333333333,16.4441666666667,14.6366666666667
"2024-02-04-09",17.9033333333333,16.2075,14.4241666666667
"2024-02-04-10",17.7266666666667,16.0075,14.2558333333333
"2024-02-04-11",17.585,15.8558333333333,14.1275
"2024-02-04-12",17.4725,15.7308333333333,14.0566666666667
"2024-02-04-13",17.3725,15.6475,14.0241666666667
"2024-02-04-14",17.2983333333333,15.59,13.9825
"2024-02-04-15",17.2666666666667,15.54,13.99
"2024-02-04-16",17.2275,15.535,13.9925
"2024-02-04-17",17.2125,15.5116666666667,13.9591666666667
"2024-02-04-18",17.185,15.4558333333333,13.8491666666667
"2024-02-04-19",17.1408333333333,15.3875,13.7408333333333
"2024-02-04-20",17.0825,15.3175,13.6358333333333
"2024-02-04-21",17.0425,15.245,13.5516666666667
"2024-02-04-22",16.9966666666667,15.1758333333333,13.4683333333333
"2024-02-04-23",16.95,15.1141666666667,13.3816666666667
"2024-02-05-00",16.8966666666667,15.05,13.2891666666667
"2024-02-05-01",16.8333333333333,14.9675,13.2208333333333
"2024-02-05-02",16.7825,14.9133333333333,13.1408333333333
"2024-02-05-03",16.735,14.8458333333333,13.0725
"2024-02-05-04",16.6925,14.78,12.9783333333333
"2024-02-05-05",16.6366666666667,14.7108333333333,12.9116666666667
"2024-02-05-06",16.5966666666667,14.655,12.8291666666667
"2024-02-05-07",16.5383333333333,14.5941666666667,12.7558333333333
"2024-02-05-08",16.4925,14.5275,12.69
"2024-02-05-09",16.3983333333333,14.4616666666667,12.6216666666667
"2024-02-05-10",16.29,14.3816666666667,12.5875
"2024-02-05-11",16.2625,14.345,12.595
"2024-02-05-12",16.2525,14.3508333333333,12.6858333333333
"2024-02-05-13",16.2608333333333,14.4258333333333,12.9466666666667
"2024-02-05-14",16.4516666666667,14.7166666666667,13.8541666666667
"2024-02-05-15",16.8091666666667,15.5816666666667,15.8916666666667
"2024-02-05-16",17.3558333333333,16.7141666666667,17.6383333333333
"2024-02-05-17",17.925,17.6241666666667,18.3566666666667
"2024-02-05-18",18.375,18.0125,17.9841666666667
"2024-02-05-19",18.5983333333333,17.97,17.3033333333333
"2024-02-05-20",18.6216666666667,17.7416666666667,16.64
"2024-02-05-21",18.4941666666667,17.41,16.0233333333333
"2024-02-05-22",18.275,17.0308333333333,15.4558333333333
"2024-02-05-23",18.0075,16.6333333333333,14.9091666666667
"2024-02-06-00",17.7233333333333,16.24,14.4016666666667
"2024-02-06-01",17.4141666666667,15.8333333333333,13.9258333333333
"2024-02-06-02",17.1358333333333,15.4616666666667,13.4975
"2024-02-06-03",16.86,15.1041666666667,13.0991666666667
"2024-02-06-04",16.5975,14.78,12.7116666666667
"2024-02-06-05",16.3525,14.4566666666667,12.3633333333333
"2024-02-06-06",16.1458333333333,14.16,12.0341666666667
"2024-02-06-07",15.9391666666667,13.9041666666667,11.7633333333333
"2024-02-06-08",15.8,13.6758333333333,11.5208333333333
"2024-02-06-09",15.7516666666667,13.5216666666667,11.3675
"2024-02-06-10",15.6116666666667,13.4141666666667,11.3641666666667
"2024-02-06-11",15.5258333333333,13.4225,11.62
"2024-02-06-12",15.53,13.6008333333333,12.2933333333333
"2024-02-06-13",15.6866666666667,14.205,13.9991666666667
"2024-02-06-14",16.1391666666667,15.2616666666667,16.0183333333333
"2024-02-06-15",16.8166666666667,16.42,17.6116666666667
"2024-02-06-16",17.5816666666667,17.4433333333333,18.6091666666667
"2024-02-06-17",18.23,18.1291666666667,18.7941666666667
"2024-02-06-18",18.67,18.3766666666667,18.325
"2024-02-06-19",18.8675,18.3075,17.6683333333333
"2024-02-06-20",18.8758333333333,18.0508333333333,17.0425
"2024-02-06-21",18.7483333333333,17.7416666666667,16.4583333333333
"2024-02-06-22",18.5408333333333,17.385,15.9258333333333
"2024-02-06-23",18.2858333333333,17.0541666666667,15.5366666666667
"2024-02-07-00",18.0633333333333,16.7441666666667,15.2341666666667
"2024-02-07-01",17.8325,16.4825,14.9658333333333
"2024-02-07-02",17.6291666666667,16.24,14.715
"2024-02-07-03",17.44,16.0308333333333,14.5033333333333
"2024-02-07-04",17.2866666666667,15.825,14.315
"2024-02-07-05",17.1375,15.6608333333333,14.1425
"2024-02-07-06",17.0133333333333,15.4991666666667,13.9766666666667
"2024-02-07-07",16.9025,15.3558333333333,13.8216666666667
"2024-02-07-08",16.8008333333333,15.2308333333333,13.6858333333333
"2024-02-07-09",16.7125,15.1266666666667,13.5808333333333
"2024-02-07-10",16.6541666666667,15.05,13.56
"2024-02-07-11",16.6475,15.0833333333333,13.9483333333333
"2024-02-07-12",16.8133333333333,15.6141666666667,15.6083333333333
"2024-02-07-13",17.2875,16.7316666666667,18.015
"2024-02-07-14",18.08,18.21,20.4425
"2024-02-07-15",19.0883333333333,19.7458333333333,22.4316666666667
"2024-02-07-16",20.0916666666667,21.0741666666667,23.6258333333333
"2024-02-07-17",20.9283333333333,21.9033333333333,23.6425
"2024-02-07-18",21.4858333333333,22.1266666666667,22.8941666666667
"2024-02-07-19",21.7,21.98,22.0858333333333
"2024-02-07-20",21.6883333333333,21.68,21.3208333333333
"2024-02-07-21",21.525,21.2883333333333,20.6375
"2024-02-07-22",21.2883333333333,20.8616666666667,20.0383333333333
"2024-02-07-23",20.9858333333333,20.4466666666667,19.4725
"2024-02-08-00",20.6791666666667,20.0225,18.9658333333333
"2024-02-08-01",20.3583333333333,19.6266666666667,18.5075
"2024-02-08-02",20.0416666666667,19.2333333333333,18.095
"2024-02-08-03",19.7283333333333,18.8808333333333,17.7083333333333
"2024-02-08-04",19.4383333333333,18.5366666666667,17.3483333333333
"2024-02-08-05",19.1775,18.2116666666667,17.0025
"2024-02-08-06",18.9241666666667,17.9175,16.6733333333333
"2024-02-08-07",18.6933333333333,17.645,16.3841666666667
"2024-02-08-08",18.5325,17.3908333333333,16.1025
"2024-02-08-09",18.49,17.2175,15.9191666666667
"2024-02-08-10",18.46,17.1116666666667,15.86
"2024-02-08-11",18.4216666666667,17.1266666666667,16.1391666666667
"2024-02-08-12",18.5516666666667,17.3941666666667,16.9358333333333
"2024-02-08-13",18.8333333333333,18.0291666666667,18.5208333333333
"2024-02-08-14",19.2866666666667,19.1216666666667,20.6191666666667
"2024-02-08-15",20.1533333333333,20.3441666666667,22.1716666666667
"2024-02-08-16",20.9841666666667,21.45,23.3025
"2024-02-08-17",21.6433333333333,22.1466666666667,23.3333333333333
"2024-02-08-18",22.09,22.3433333333333,22.7741666666667
"2024-02-08-19",22.2933333333333,22.2466666666667,22.1016666666667
"2024-02-08-20",22.3175,22.0083333333333,21.4691666666667
"2024-02-08-21",22.2141666666667,21.7025,20.9441666666667
"2024-02-08-22",22.0375,21.4058333333333,20.5766666666667
"2024-02-08-23",21.8425,21.1591666666667,20.3283333333333
"2024-02-09-00",21.6575,20.9475,20.1016666666667
"2024-02-09-01",21.4825,20.7475,19.9325
"2024-02-09-02",21.3208333333333,20.5558333333333,19.6591666666667
"2024-02-09-03",21.1558333333333,20.3341666666667,19.3583333333333
"2024-02-09-04",20.9708333333333,20.1175,19.0908333333333
"2024-02-09-05",20.8091666666667,19.8966666666667,18.8391666666667
"2024-02-09-06",20.6416666666667,19.6783333333333,18.6
"2024-02-09-07",20.4833333333333,19.48,18.3466666666667
"2024-02-09-08",20.3341666666667,19.2783333333333,18.1183333333333
"2024-02-09-09",20.2016666666667,19.1041666666667,17.9341666666667
"2024-02-09-10",20.09,18.9675,17.8341666666667
"2024-02-09-11",20.0025,18.8716666666667,17.765
"2024-02-09-12",19.9175,18.8075,17.7316666666667
"2024-02-09-13",19.8291666666667,18.7166666666667,17.6775
"2024-02-09-14",19.7475,18.67,17.68
"2024-02-09-15",19.6791666666667,18.6258333333333,17.6608333333333
"2024-02-09-16",19.64,18.5833333333333,17.5975
"2024-02-09-17",19.6033333333333,18.5283333333333,17.5283333333333
"2024-02-09-18",19.57,18.4741666666667,17.4108333333333
"2024-02-09-19",19.5333333333333,18.3925,17.3025
"2024-02-09-20",19.495,18.315,17.1916666666667
"2024-02-09-21",19.4491666666667,18.2466666666667,17.08
"2024-02-09-22",19.395,18.1691666666667,16.9816666666667
"2024-02-09-23",19.3366666666667,18.0958333333333,16.8858333333333
"2024-02-10-00",19.2775,17.9966666666667,16.7125
"2024-02-10-01",19.2,17.8675,16.5008333333333
"2024-02-10-02",19.0991666666667,17.72,16.2883333333333
"2024-02-10-03",18.9958333333333,17.57,16.105
"2024-02-10-04",18.8866666666667,17.4283333333333,15.9366666666667
"2024-02-10-05",18.7725,17.2833333333333,15.8008333333333
"2024-02-10-06",18.6783333333333,17.1841666666667,15.6858333333333
"2024-02-10-07",18.5883333333333,17.0725,15.5916666666667
"2024-02-10-08",18.4883333333333,16.9825,15.4966666666667
"2024-02-10-09",18.4291666666667,16.8966666666667,15.425
"2024-02-10-10",18.38,16.8575,15.4608333333333
"2024-02-10-11",18.3466666666667,16.8566666666667,15.58
"2024-02-10-12",18.35,16.9108333333333,15.7116666666667
"2024-02-10-13",18.3616666666667,16.9733333333333,15.8391666666667
"2024-02-10-14",18.4125,17.07,15.9808333333333
"2024-02-10-15",18.4791666666667,17.1733333333333,16.1208333333333
"2024-02-10-16",18.5491666666667,17.2391666666667,16.1883333333333
"2024-02-10-17",18.5983333333333,17.2991666666667,16.2
"2024-02-10-18",18.6408333333333,17.315,16.1725
"2024-02-10-19",18.6366666666667,17.2758333333333,15.9416666666667
"2024-02-10-20",18.5833333333333,17.1083333333333,15.5008333333333
"2024-02-10-21",18.4516666666667,16.8475,15.0675
"2024-02-10-22",18.3008333333333,16.5941666666667,14.745
"2024-02-10-23",18.13,16.3691666666667,14.5025
"2024-02-11-00",17.9675,16.1741666666667,14.335
"2024-02-11-01",17.8241666666667,16.035,14.2158333333333
"2024-02-11-02",17.7066666666667,15.9066666666667,14.1283333333333
"2024-02-11-03",17.6125,15.8033333333333,14.0383333333333
"2024-02-11-04",17.52,15.7158333333333,13.9633333333333
"2024-02-11-05",17.435,15.6108333333333,13.8575
"2024-02-11-06",17.3508333333333,15.5325,13.7608333333333
"2024-02-11-07",17.2841666666667,15.4325,13.6441666666667
"2024-02-11-08",17.2125,15.3433333333333,13.5316666666667
"2024-02-11-09",17.1475,15.2741666666667,13.4975
"2024-02-11-10",17.0866666666667,15.2316666666667,13.545
"2024-02-11-11",17.1,15.2908333333333,13.8516666666667
"2024-02-11-12",17.165,15.4866666666667,14.2791666666667
"2024-02-11-13",17.3191666666667,15.83,15.1325
"2024-02-11-14",17.6241666666667,16.4625,16.3241666666667
"2024-02-11-15",18.0641666666667,17.2033333333333,17.4475
"2024-02-11-16",18.5441666666667,17.9,18.1591666666667
"2024-02-11-17",18.9775,18.35,18.285
"2024-02-11-18",19.2866666666667,18.5366666666667,18.0425
"2024-02-11-19",19.45,18.5291666666667,17.6683333333333
"2024-02-11-20",19.48,18.4141666666667,17.2983333333333
"2024-02-11-21",19.4441666666667,18.2441666666667,16.9775
"2024-02-11-22",19.3466666666667,18.0591666666667,16.6816666666667
"2024-02-11-23",19.23,17.8741666666667,16.4183333333333
"2024-02-12-00",19.095,17.6833333333333,16.1816666666667
"2024-02-12-01",18.9458333333333,17.5008333333333,15.9508333333333
"2024-02-12-02",18.815,17.315,15.7308333333333
"2024-02-12-03",18.665,17.1225,15.5091666666667
"2024-02-12-04",18.5275,16.9291666666667,15.2441666666667
"2024-02-12-05",18.3908333333333,16.7433333333333,15.0658333333333
"2024-02-12-06",18.25,16.5916666666667,14.9291666666667
"2024-02-12-07",18.1341666666667,16.46,14.8041666666667
"2024-02-12-08",18.0241666666667,16.3491666666667,14.6866666666667
"2024-02-12-09",17.8683333333333,16.2316666666667,14.6208333333333
"2024-02-12-10",17.7333333333333,16.1425,14.6266666666667
"2024-02-12-11",17.6666666666667,16.1466666666667,14.8966666666667
"2024-02-12-12",17.6308333333333,16.2908333333333,15.3441666666667
"2024-02-12-13",17.7041666666667,16.6008333333333,16.1683333333333
"2024-02-12-14",17.8858333333333,17.0483333333333,16.8575
"2024-02-12-15",18.1558333333333,17.4,17.1141666666667
"2024-02-12-16",18.3941666666667,17.6425,17.34
"2024-02-12-17",18.5466666666667,17.95,17.855
"2024-02-12-18",18.6666666666667,18.1425,17.8375
"2024-02-12-19",18.7466666666667,18.1325,17.4983333333333
"2024-02-12-20",18.7258333333333,17.9758333333333,17.1041666666667
"2024-02-12-21",18.6283333333333,17.7483333333333,16.67
"2024-02-12-22",18.4575,17.4783333333333,16.2041666666667
"2024-02-12-23",18.2608333333333,17.1525,15.7683333333333
"2024-02-13-00",18.0183333333333,16.8116666666667,15.3141666666667
"2024-02-13-01",17.7625,16.4741666666667,14.8808333333333
"2024-02-13-02",17.4925,16.1341666666667,14.4616666666667
"2024-02-13-03",17.24,15.795,14.0816666666667
"2024-02-13-04",16.98,15.475,13.7141666666667
"2024-02-13-05",16.7441666666667,15.1608333333333,13.3608333333333
"2024-02-13-06",16.5125,14.8683333333333,13.0041666666667
"2024-02-13-07",16.2866666666667,14.5758333333333,12.69
"2024-02-13-08",16.1033333333333,14.3191666666667,12.4
"2024-02-13-09",15.945,14.0983333333333,12.2125
"2024-02-13-10",15.8108333333333,13.975,12.2483333333333
"2024-02-13-11",15.7741666666667,14.0733333333333,12.9441666666667
"2024-02-13-12",15.9625,14.7641666666667,15.0108333333333
"2024-02-13-13",16.5275,16.0325,17.4691666666667
"2024-02-13-14",17.5241666666667,17.6216666666667,19.96
"2024-02-13-15",18.6491666666667,19.28,22.1133333333333
"2024-02-13-16",19.7008333333333,20.7358333333333,23.5475
"2024-02-13-17",20.6541666666667,21.7866666666667,24.0816666666667
"2024-02-13-18",21.3366666666667,22.2508333333333,23.4991666666667
"2024-02-13-19",21.6466666666667,22.1666666666667,22.4866666666667
"2024-02-13-20",21.6666666666667,21.7866666666667,21.4583333333333
"2024-02-13-21",21.4775,21.275,20.4916666666667
"2024-02-13-22",21.1533333333333,20.6991666666667,19.5966666666667
"2024-02-13-23",20.7541666666667,20.0991666666667,18.84
"2024-02-14-00",20.3458333333333,19.5641666666667,18.2366666666667
"2024-02-14-01",19.9291666666667,19.0441666666667,17.6533333333333
"2024-02-14-02",19.5208333333333,18.5441666666667,17.09
"2024-02-14-03",19.1333333333333,18.0708333333333,16.5816666666667
"2024-02-14-04",18.7633333333333,17.6391666666667,16.1308333333333
"2024-02-14-05",18.4183333333333,17.2325,15.6691666666667
"2024-02-14-06",18.1025,16.8383333333333,15.2025
"2024-02-14-07",17.7758333333333,16.4341666666667,14.7258333333333
"2024-02-14-08",17.4775,16.0408333333333,14.2866666666667
"2024-02-14-09",17.1908333333333,15.6816666666667,13.9466666666667
"2024-02-14-10",16.9491666666667,15.4166666666667,13.7633333333333
"2024-02-14-11",16.8366666666667,15.3925,14.4566666666667
"2024-02-14-12",16.9491666666667,16.0433333333333,16.47
"2024-02-14-13",17.3858333333333,17.145,18.5133333333333
"2024-02-14-14",18.055,18.3166666666667,20.0975
"2024-02-14-15",18.8141666666667,19.3208333333333,21.0591666666667
"2024-02-14-16",19.5316666666667,20.125,21.7525
"2024-02-14-17",20.1375,20.7833333333333,22.2525
"2024-02-14-18",20.6041666666667,21.1308333333333,21.9691666666667
"2024-02-14-19",20.8525,21.1158333333333,21.2541666666667
"2024-02-14-20",20.875,20.8291666666667,20.4725
"2024-02-14-21",20.7491666666667,20.4666666666667,19.7483333333333
"2024-02-14-22",20.5308333333333,20.0275,19.05
"2024-02-14-23",20.2191666666667,19.5583333333333,18.375
"2024-02-15-00",19.8783333333333,19.0675,17.7458333333333
"2024-02-15-01",19.4958333333333,18.5816666666667,17.1483333333333
"2024-02-15-02",19.14,18.0958333333333,16.6175
"2024-02-15-03",18.7858333333333,17.6625,16.12
"2024-02-15-04",18.44,17.2266666666667,15.6333333333333
"2024-02-15-05",18.1125,16.8225,15.1833333333333
"2024-02-15-06",17.8033333333333,16.4375,14.7491666666667
"2024-02-15-07",17.5041666666667,16.0683333333333,14.3325
"2024-02-15-08",17.22,15.73,13.9708333333333
"2024-02-15-09",17.0025,15.4475,13.7616666666667
"2024-02-15-10",16.8241666666667,15.285,13.7916666666667
"2024-02-15-11",16.7333333333333,15.3208333333333,14.3291666666667
"2024-02-15-12",16.755,15.6166666666667,15.0541666666667
"2024-02-15-13",16.8816666666667,15.9341666666667,15.5341666666667
